GAME_ID,SEASON,GAME_DATE,HOME_TEAM_ABBREVIATION,AWAY_TEAM_ABBREVIATION,HOME_TEAM_ID,AWAY_TEAM_ID,SEASON_ID,MATCHUP
0022500595,2025-26,2025-12-13,IND,NYK,1610612754,1610612752,24025,NYK @ IND
0022500596,2025-26,2025-12-13,BKN,DEN,1610612751,1610612743,24025,DEN @ BKN
0022500597,2025-26,2025-12-13,UTA,HOU,1610612762,1610612745,24025,HOU @ UTA
0022500598,2025-26,2025-12-13,LAC,PHX,1610612746,1610612756,24025,PHX @ LAC
0022500599,2025-26,2025-12-13,CHI,HOU,1610612741,1610612745,24025,HOU @ CHI
0022500600,2025-26,2025-12-13,OKC,CHA,1610612760,1610612766,24025,CHA @ OKC
0022500601,2025-26,2025-12-14,UTA,MIL,1610612762,1610612749,24025,MIL @ UTA
0022500602,2025-26,2025-12-14,WAS,LAC,1610612764,1610612746,24025,LAC @ WAS
0022500603,2025-26,2025-12-14,SAS,BOS,1610612759,1610612738,24025,BOS @ SAS
0022500604,2025-26,2025-12-14,CHA,SAC,1610612766,1610612758,24025,SAC @ CHA
0022500605,2025-26,2025-12-14,PHX,IND,1610612756,1610612754,24025,IND @ PHX
0022500606,2025-26,2025-12-14,NYK,IND,1610612752,1610612754,24025,IND @ NYK
0022500607,2025-26,2025-12-14,MIA,CHA,1610612748,1610612766,24025,CHA @ MIA
0022500608,2025-26,2025-12-14,DET,CHA,1610612765,1610612766,24025,CHA @ DET
0022500609,2025-26,2025-12-14,ATL,IND,1610612737,1610612754,24025,IND @ ATL
0022500610,2025-26,2025-12-14,ATL,DEN,1610612737,1610612743,24025,DEN @ ATL
0022500611,2025-26,2025-12-15,OKC,LAL,1610612760,1610612747,24025,LAL @ OKC
0022500612,2025-26,2025-12-15,SAS,HOU,1610612759,1610612745,24025,HOU @ SAS
0022500613,2025-26,2025-12-15,HOU,MIA,1610612745,1610612748,24025,MIA @ HOU
0022500614,2025-26,2025-12-15,MIA,BKN,1610612748,1610612751,24025,BKN @ MIA
0022500615,2025-26,2025-12-15,SAS,TOR,1610612759,1610612761,24025,TOR @ SAS
0022500616,2025-26,2025-12-15,DET,GSW,1610612765,1610612744,24025,GSW @ DET
0022500617,2025-26,2025-12-15,LAL,SAS,1610612747,1610612759,24025,SAS @ LAL
0022500618,2025-26,2025-12-15,CHA,IND,1610612766,1610612754,24025,IND @ CHA
0022500619,2025-26,2025-12-15,CHA,PHI,1610612766,1610612755,24025,PHI @ CHA
0022500620,2025-26,2025-12-15,UTA,NOP,1610612762,1610612740,24025,NOP @ UTA
0022500621,2025-26,2025-12-16,OKC,NOP,1610612760,1610612740,24025,NOP @ OKC
0022500622,2025-26,2025-12-16,PHX,CLE,1610612756,1610612739,24025,CLE @ PHX
0022500623,2025-26,2025-12-16,DEN,PHI,1610612743,1610612755,24025,PHI @ DEN
0022500624,2025-26,2025-12-16,LAL,MIN,1610612747,1610612750,24025,MIN @ LAL
0022500625,2025-26,2025-12-16,DAL,GSW,1610612742,1610612744,24025,GSW @ DAL
0022500626,2025-26,2025-12-16,MIA,BOS,1610612748,1610612738,24025,BOS @ MIA
0022500627,2025-26,2025-12-16,BKN,PHX,1610612751,1610612756,24025,PHX @ BKN
0022500628,2025-26,2025-12-16,TOR,DAL,1610612761,1610612742,24025,DAL @ TOR
0022500629,2025-26,2025-12-16,NYK,IND,1610612752,1610612754,24025,IND @ NYK
0022500630,2025-26,2025-12-16,MIL,NOP,1610612749,1610612740,24025,NOP @ MIL
0022500631,2025-26,2025-12-17,NOP,MIN,1610612740,1610612750,24025,MIN @ NOP
0022500632,2025-26,2025-12-17,GSW,MIN,1610612744,1610612750,24025,MIN @ GSW
0022500633,2025-26,2025-12-17,NYK,CLE,1610612752,1610612739,24025,CLE @ NYK
0022500634,2025-26,2025-12-17,PHI,UTA,1610612755,1610612762,24025,UTA @ PHI
0022500635,2025-26,2025-12-17,MEM,CLE,1610612763,1610612739,24025,CLE @ MEM
0022500636,2025-26,2025-12-17,CHA,DET,1610612766,1610612765,24025,DET @ CHA
0022500637,2025-26,2025-12-17,DAL,LAL,1610612742,1610612747,24025,LAL @ DAL
0022500638,2025-26,2025-12-17,TOR,MIL,1610612761,1610612749,24025,MIL @ TOR
0022500639,2025-26,2025-12-17,UTA,ORL,1610612762,1610612753,24025,ORL @ UTA
0022500640,2025-26,2025-12-17,POR,NYK,1610612757,1610612752,24025,NYK @ POR
0022500641,2025-26,2025-12-18,BKN,BOS,1610612751,1610612738,24025,BOS @ BKN
0022500642,2025-26,2025-12-18,UTA,TOR,1610612762,1610612761,24025,TOR @ UTA
0022500643,2025-26,2025-12-18,SAS,IND,1610612759,1610612754,24025,IND @ SAS
0022500644,2025-26,2025-12-18,ORL,MIN,1610612753,1610612750,24025,MIN @ ORL
0022500645,2025-26,2025-12-18,LAL,SAS,1610612747,1610612759,24025,SAS @ LAL
0022500646,2025-26,2025-12-18,NOP,DEN,1610612740,1610612743,24025,DEN @ NOP
0022500647,2025-26,2025-12-18,MIN,MIL,1610612750,1610612749,24025,MIL @ MIN
0022500648,2025-26,2025-12-18,TOR,PHI,1610612761,1610612755,24025,PHI @ TOR
0022500649,2025-26,2025-12-18,CLE,BKN,1610612739,1610612751,24025,BKN @ CLE
0022500650,2025-26,2025-12-18,DEN,MIA,1610612743,1610612748,24025,MIA @ DEN
0022500651,2025-26,2025-12-19,CLE,MIA,1610612739,1610612748,24025,MIA @ CLE
0022500652,2025-26,2025-12-19,POR,CHI,1610612757,1610612741,24025,CHI @ POR
0022500653,2025-26,2025-12-19,CLE,NYK,1610612739,1610612752,24025,NYK @ CLE
0022500654,2025-26,2025-12-19,LAC,HOU,1610612746,1610612745,24025,HOU @ LAC
0022500655,2025-26,2025-12-19,NYK,ATL,1610612752,1610612737,24025,ATL @ NYK
0022500656,2025-26,2025-12-19,LAL,DET,1610612747,1610612765,24025,DET @ LAL
0022500657,2025-26,2025-12-19,TOR,NOP,1610612761,1610612740,24025,NOP @ TOR
0022500658,2025-26,2025-12-19,DEN,DAL,1610612743,1610612742,24025,DAL @ DEN
0022500659,2025-26,2025-12-19,TOR,HOU,1610612761,1610612745,24025,HOU @ TOR
0022500660,2025-26,2025-12-19,WAS,BOS,1610612764,1610612738,24025,BOS @ WAS
0022500661,2025-26,2025-12-20,BKN,HOU,1610612751,1610612745,24025,HOU @ BKN
0022500662,2025-26,2025-12-20,CLE,LAC,1610612739,1610612746,24025,LAC @ CLE
0022500663,2025-26,2025-12-20,PHX,HOU,1610612756,1610612745,24025,HOU @ PHX
0022500664,2025-26,2025-12-20,IND,UTA,1610612754,1610612762,24025,UTA @ IND
0022500665,2025-26,2025-12-20,TOR,DET,1610612761,1610612765,24025,DET @ TOR
0022500666,2025-26,2025-12-20,MIL,BOS,1610612749,1610612738,24025,BOS @ MIL
0022500667,2025-26,2025-12-20,BOS,CHA,1610612738,1610612766,24025,CHA @ BOS
0022500668,2025-26,2025-12-20,DET,PHI,1610612765,1610612755,24025,PHI @ DET
0022500669,2025-26,2025-12-20,UTA,PHX,1610612762,1610612756,24025,PHX @ UTA
0022500670,2025-26,2025-12-20,CLE,BKN,1610612739,1610612751,24025,BKN @ CLE
0022500671,2025-26,2025-12-21,PHX,UTA,1610612756,1610612762,24025,UTA @ PHX
0022500672,2025-26,2025-12-21,TOR,DEN,1610612761,1610612743,24025,DEN @ TOR
0022500673,2025-26,2025-12-21,IND,MIA,1610612754,1610612748,24025,MIA @ IND
0022500674,2025-26,2025-12-21,CHI,CLE,1610612741,1610612739,24025,CLE @ CHI
0022500675,2025-26,2025-12-21,HOU,CHI,1610612745,1610612741,24025,CHI @ HOU
0022500676,2025-26,2025-12-21,BKN,OKC,1610612751,1610612760,24025,OKC @ BKN
0022500677,2025-26,2025-12-21,SAS,GSW,1610612759,1610612744,24025,GSW @ SAS
0022500678,2025-26,2025-12-21,CHA,BKN,1610612766,1610612751,24025,BKN @ CHA
0022500679,2025-26,2025-12-21,DET,CLE,1610612765,1610612739,24025,CLE @ DET
0022500680,2025-26,2025-12-21,OKC,GSW,1610612760,1610612744,24025,GSW @ OKC
0022500681,2025-26,2025-12-22,DEN,MEM,1610612743,1610612763,24025,MEM @ DEN
0022500682,2025-26,2025-12-22,ATL,TOR,1610612737,1610612761,24025,TOR @ ATL
0022500683,2025-26,2025-12-22,LAL,IND,1610612747,1610612754,24025,IND @ LAL
0022500684,2025-26,2025-12-22,SAS,NYK,1610612759,1610612752,24025,NYK @ SAS
0022500685,2025-26,2025-12-22,IND,ORL,1610612754,1610612753,24025,ORL @ IND
0022500686,2025-26,2025-12-22,CHA,ORL,1610612766,1610612753,24025,ORL @ CHA
0022500687,2025-26,2025-12-22,PHX,GSW,1610612756,1610612744,24025,GSW @ PHX
0022500688,2025-26,2025-12-22,DET,WAS,1610612765,1610612764,24025,WAS @ DET
0022500689,2025-26,2025-12-22,GSW,DET,1610612744,1610612765,24025,DET @ GSW
0022500690,2025-26,2025-12-22,TOR,ORL,1610612761,1610612753,24025,ORL @ TOR
0022500691,2025-26,2025-12-23,SAC,CLE,1610612758,1610612739,24025,CLE @ SAC
0022500692,2025-26,2025-12-23,UTA,BKN,1610612762,1610612751,24025,BKN @ UTA
0022500693,2025-26,2025-12-23,DAL,SAC,1610612742,1610612758,24025,SAC @ DAL
0022500694,2025-26,2025-12-23,DET,DEN,1610612765,1610612743,24025,DEN @ DET
0022500695,2025-26,2025-12-23,LAL,NOP,1610612747,1610612740,24025,NOP @ LAL
0022500696,2025-26,2025-12-23,CHA,DEN,1610612766,1610612743,24025,DEN @ CHA
0022500697,2025-26,2025-12-23,BKN,WAS,1610612751,1610612764,24025,WAS @ BKN
0022500698,2025-26,2025-12-23,NOP,GSW,1610612740,1610612744,24025,GSW @ NOP
0022500699,2025-26,2025-12-23,SAC,POR,1610612758,1610612757,24025,POR @ SAC
0022500700,2025-26,2025-12-23,GSW,PHI,1610612744,1610612755,24025,PHI @ GSW
0022500701,2025-26,2025-12-24,HOU,DEN,1610612745,1610612743,24025,DEN @ HOU
0022500702,2025-26,2025-12-24,NYK,LAC,1610612752,1610612746,24025,LAC @ NYK
0022500703,2025-26,2025-12-24,DEN,OKC,1610612743,1610612760,24025,OKC @ DEN
0022500704,2025-26,2025-12-24,HOU,BKN,1610612745,1610612751,24025,BKN @ HOU
0022500705,2025-26,2025-12-24,BKN,ATL,1610612751,1610612737,24025,ATL @ BKN
0022500706,2025-26,2025-12-24,UTA,OKC,1610612762,1610612760,24025,OKC @ UTA
0022500707,2025-26,2025-12-24,CHA,CLE,1610612766,1610612739,24025,CLE @ CHA
0022500708,2025-26,2025-12-24,ORL,POR,1610612753,1610612757,24025,POR @ ORL
0022500709,2025-26,2025-12-24,WAS,MIN,1610612764,1610612750,24025,MIN @ WAS
0022500710,2025-26,2025-12-24,DET,BKN,1610612765,1610612751,24025,BKN @ DET
0022500711,2025-26,2025-12-25,POR,MIN,1610612757,1610612750,24025,MIN @ POR
0022500712,2025-26,2025-12-25,MEM,POR,1610612763,1610612757,24025,POR @ MEM
0022500713,2025-26,2025-12-25,CLE,OKC,1610612739,1610612760,24025,OKC @ CLE
0022500714,2025-26,2025-12-25,POR,MEM,1610612757,1610612763,24025,MEM @ POR
0022500715,2025-26,2025-12-25,LAC,UTA,1610612746,1610612762,24025,UTA @ LAC
0022500716,2025-26,2025-12-25,HOU,ORL,1610612745,1610612753,24025,ORL @ HOU
0022500717,2025-26,2025-12-25,MEM,WAS,1610612763,1610612764,24025,WAS @ MEM
0022500718,2025-26,2025-12-25,TOR,PHX,1610612761,1610612756,24025,PHX @ TOR
0022500719,2025-26,2025-12-25,BOS,PHI,1610612738,1610612755,24025,PHI @ BOS
0022500720,2025-26,2025-12-25,NYK,MIA,1610612752,1610612748,24025,MIA @ NYK
0022500721,2025-26,2025-12-26,TOR,CHI,1610612761,1610612741,24025,CHI @ TOR
0022500722,2025-26,2025-12-26,POR,OKC,1610612757,1610612760,24025,OKC @ POR
0022500723,2025-26,2025-12-26,PHI,ATL,1610612755,1610612737,24025,ATL @ PHI
0022500724,2025-26,2025-12-26,ATL,DAL,1610612737,1610612742,24025,DAL @ ATL
0022500725,2025-26,2025-12-26,SAS,MEM,1610612759,1610612763,24025,MEM @ SAS
0022500726,2025-26,2025-12-26,CLE,TOR,1610612739,1610612761,24025,TOR @ CLE
0022500727,2025-26,2025-12-26,OKC,GSW,1610612760,1610612744,24025,GSW @ OKC
0022500728,2025-26,2025-12-26,ATL,DET,1610612737,1610612765,24025,DET @ ATL
0022500729,2025-26,2025-12-26,WAS,PHI,1610612764,1610612755,24025,PHI @ WAS
0022500730,2025-26,2025-12-26,UTA,OKC,1610612762,1610612760,24025,OKC @ UTA
0022500731,2025-26,2025-12-27,BKN,DET,1610612751,1610612765,24025,DET @ BKN
0022500732,2025-26,2025-12-27,MIA,POR,1610612748,1610612757,24025,POR @ MIA
0022500733,2025-26,2025-12-27,NYK,CLE,1610612752,1610612739,24025,CLE @ NYK
0022500734,2025-26,2025-12-27,WAS,OKC,1610612764,1610612760,24025,OKC @ WAS
0022500735,2025-26,2025-12-27,ORL,TOR,1610612753,1610612761,24025,TOR @ ORL
0022500736,2025-26,2025-12-27,MEM,IND,1610612763,1610612754,24025,IND @ MEM
0022500737,2025-26,2025-12-27,IND,DAL,1610612754,1610612742,24025,DAL @ IND
0022500738,2025-26,2025-12-27,LAC,TOR,1610612746,1610612761,24025,TOR @ LAC
0022500739,2025-26,2025-12-27,WAS,MEM,1610612764,1610612763,24025,MEM @ WAS
0022500740,2025-26,2025-12-27,SAS,DEN,1610612759,1610612743,24025,DEN @ SAS
0022500741,2025-26,2025-12-28,DAL,GSW,1610612742,1610612744,24025,GSW @ DAL
0022500742,2025-26,2025-12-28,PHI,NOP,1610612755,1610612740,24025,NOP @ PHI
0022500743,2025-26,2025-12-28,HOU,MEM,1610612745,1610612763,24025,MEM @ HOU
0022500744,2025-26,2025-12-28,MIN,LAL,1610612750,1610612747,24025,LAL @ MIN
0022500745,2025-26,2025-12-28,CHA,LAC,1610612766,1610612746,24025,LAC @ CHA
0022500746,2025-26,2025-12-28,HOU,CHA,1610612745,1610612766,24025,CHA @ HOU
0022500747,2025-26,2025-12-28,GSW,UTA,1610612744,1610612762,24025,UTA @ GSW
0022500748,2025-26,2025-12-28,SAC,HOU,1610612758,1610612745,24025,HOU @ SAC
0022500749,2025-26,2025-12-28,ATL,NOP,1610612737,1610612740,24025,NOP @ ATL
0022500750,2025-26,2025-12-28,BKN,CHA,1610612751,1610612766,24025,CHA @ BKN
0022500751,2025-26,2025-12-29,NYK,TOR,1610612752,1610612761,24025,TOR @ NYK
0022500752,2025-26,2025-12-29,POR,WAS,1610612757,1610612764,24025,WAS @ POR
0022500753,2025-26,2025-12-29,CLE,CHI,1610612739,1610612741,24025,CHI @ CLE
0022500754,2025-26,2025-12-29,BKN,IND,1610612751,1610612754,24025,IND @ BKN
0022500755,2025-26,2025-12-29,BKN,ORL,1610612751,1610612753,24025,ORL @ BKN
0022500756,2025-26,2025-12-29,HOU,MIN,1610612745,1610612750,24025,MIN @ HOU
0022500757,2025-26,2025-12-29,DEN,UTA,1610612743,1610612762,24025,UTA @ DEN
0022500758,2025-26,2025-12-29,HOU,IND,1610612745,1610612754,24025,IND @ HOU
0022500759,2025-26,2025-12-29,WAS,NOP,1610612764,1610612740,24025,NOP @ WAS
0022500760,2025-26,2025-12-29,CHI,LAC,1610612741,1610612746,24025,LAC @ CHI
0022500761,2025-26,2025-12-30,IND,ATL,1610612754,1610612737,24025,ATL @ IND
0022500762,2025-26,2025-12-30,HOU,UTA,1610612745,1610612762,24025,UTA @ HOU
0022500763,2025-26,2025-12-30,NYK,PHI,1610612752,1610612755,24025,PHI @ NYK
0022500764,2025-26,2025-12-30,PHX,BOS,1610612756,1610612738,24025,BOS @ PHX
0022500765,2025-26,2025-12-30,BKN,ORL,1610612751,1610612753,24025,ORL @ BKN
0022500766,2025-26,2025-12-30,WAS,TOR,1610612764,1610612761,24025,TOR @ WAS
0022500767,2025-26,2025-12-30,UTA,CHA,1610612762,1610612766,24025,CHA @ UTA
0022500768,2025-26,2025-12-30,SAC,DET,1610612758,1610612765,24025,DET @ SAC
0022500769,2025-26,2025-12-30,MEM,DEN,1610612763,1610612743,24025,DEN @ MEM
0022500770,2025-26,2025-12-30,HOU,POR,1610612745,1610612757,24025,POR @ HOU
0022500771,2025-26,2025-12-31,BOS,IND,1610612738,1610612754,24025,IND @ BOS
0022500772,2025-26,2025-12-31,CHI,DET,1610612741,1610612765,24025,DET @ CHI
0022500773,2025-26,2025-12-31,LAL,NYK,1610612747,1610612752,24025,NYK @ LAL
0022500774,2025-26,2025-12-31,MIN,WAS,1610612750,1610612764,24025,WAS @ MIN
0022500775,2025-26,2025-12-31,BOS,TOR,1610612738,1610612761,24025,TOR @ BOS
0022500776,2025-26,2025-12-31,BKN,IND,1610612751,1610612754,24025,IND @ BKN
0022500777,2025-26,2025-12-31,PHI,TOR,1610612755,1610612761,24025,TOR @ PHI
0022500778,2025-26,2025-12-31,MIN,ORL,1610612750,1610612753,24025,ORL @ MIN
0022500779,2025-26,2025-12-31,DEN,LAL,1610612743,1610612747,24025,LAL @ DEN
0022500780,2025-26,2025-12-31,SAS,MEM,1610612759,1610612763,24025,MEM @ SAS
0022500781,2025-26,2026-01-01,LAC,OKC,1610612746,1610612760,24025,OKC @ LAC
0022500782,2025-26,2026-01-01,HOU,DEN,1610612745,1610612743,24025,DEN @ HOU
0022500783,2025-26,2026-01-01,SAS,PHI,1610612759,1610612755,24025,PHI @ SAS
0022500784,2025-26,2026-01-01,BOS,WAS,1610612738,1610612764,24025,WAS @ BOS
0022500785,2025-26,2026-01-01,UTA,LAC,1610612762,1610612746,24025,LAC @ UTA
0022500786,2025-26,2026-01-01,DEN,DET,1610612743,1610612765,24025,DET @ DEN
0022500787,2025-26,2026-01-01,CHI,WAS,1610612741,1610612764,24025,WAS @ CHI
0022500788,2025-26,2026-01-01,IND,ORL,1610612754,1610612753,24025,ORL @ IND
0022500789,2025-26,2026-01-01,TOR,CHA,1610612761,1610612766,24025,CHA @ TOR
0022500790,2025-26,2026-01-01,PHX,SAS,1610612756,1610612759,24025,SAS @ PHX
0022500791,2025-26,2026-01-02,SAC,UTA,1610612758,1610612762,24025,UTA @ SAC
0022500792,2025-26,2026-01-02,DEN,ATL,1610612743,1610612737,24025,ATL @ DEN
0022500793,2025-26,2026-01-02,MIN,SAC,1610612750,1610612758,24025,SAC @ MIN
0022500794,2025-26,2026-01-02,SAS,POR,1610612759,1610612757,24025,POR @ SAS
0022500795,2025-26,2026-01-02,POR,NOP,1610612757,1610612740,24025,NOP @ POR
0022500796,2025-26,2026-01-02,NYK,MIA,1610612752,1610612748,24025,MIA @ NYK
0022500797,2025-26,2026-01-02,TOR,MIA,1610612761,1610612748,24025,MIA @ TOR
0022500798,2025-26,2026-01-02,MIA,MIN,1610612748,1610612750,24025,MIN @ MIA
0022500799,2025-26,2026-01-02,MIN,NOP,1610612750,1610612740,24025,NOP @ MIN
0022500800,2025-26,2026-01-02,DET,CHA,1610612765,1610612766,24025,CHA @ DET
0022500801,2025-26,2026-01-03,DAL,ATL,1610612742,1610612737,24025,ATL @ DAL
0022500802,2025-26,2026-01-03,BKN,TOR,1610612751,1610612761,24025,TOR @ BKN
0022500803,2025-26,2026-01-03,CHA,GSW,1610612766,1610612744,24025,GSW @ CHA
0022500804,2025-26,2026-01-03,BOS,CLE,1610612738,1610612739,24025,CLE @ BOS
0022500805,2025-26,2026-01-03,NYK,LAL,1610612752,1610612747,24025,LAL @ NYK
0022500806,2025-26,2026-01-03,NOP,LAC,1610612740,1610612746,24025,LAC @ NOP
0022500807,2025-26,2026-01-03,NOP,MIN,1610612740,1610612750,24025,MIN @ NOP
0022500808,2025-26,2026-01-03,DEN,SAC,1610612743,1610612758,24025,SAC @ DEN
0022500809,2025-26,2026-01-03,DET,BOS,1610612765,1610612738,24025,BOS @ DET
0022500810,2025-26,2026-01-03,NYK,POR,1610612752,1610612757,24025,POR @ NYK
0022500811,2025-26,2026-01-04,GSW,CHA,1610612744,1610612766,24025,CHA @ GSW
0022500812,2025-26,2026-01-04,CHI,DEN,1610612741,1610612743,24025,DEN @ CHI
0022500813,2025-26,2026-01-04,MIL,DET,1610612749,1610612765,24025,DET @ MIL
0022500814,2025-26,2026-01-04,NOP,LAC,1610612740,1610612746,24025,LAC @ NOP
0022500815,2025-26,2026-01-04,TOR,MIN,1610612761,1610612750,24025,MIN @ TOR
0022500816,2025-26,2026-01-04,MEM,BKN,1610612763,1610612751,24025,BKN @ MEM
0022500817,2025-26,2026-01-04,TOR,MIL,1610612761,1610612749,24025,MIL @ TOR
0022500818,2025-26,2026-01-04,SAC,NOP,1610612758,1610612740,24025,NOP @ SAC
0022500819,2025-26,2026-01-04,LAC,SAS,1610612746,1610612759,24025,SAS @ LAC
0022500820,2025-26,2026-01-04,PHI,NYK,1610612755,1610612752,24025,NYK @ PHI
0022500821,2025-26,2026-01-05,WAS,BKN,1610612764,1610612751,24025,BKN @ WAS
0022500822,2025-26,2026-01-05,MIL,SAS,1610612749,1610612759,24025,SAS @ MIL
0022500823,2025-26,2026-01-05,GSW,OKC,1610612744,1610612760,24025,OKC @ GSW
0022500824,2025-26,2026-01-05,MIA,DET,1610612748,1610612765,24025,DET @ MIA
0022500825,2025-26,2026-01-05,PHI,LAL,1610612755,1610612747,24025,LAL @ PHI
0022500826,2025-26,2026-01-05,CHI,BOS,1610612741,1610612738,24025,BOS @ CHI
0022500827,2025-26,2026-01-05,DAL,MEM,1610612742,1610612763,24025,MEM @ DAL
0022500828,2025-26,2026-01-05,ORL,IND,1610612753,1610612754,24025,IND @ ORL
0022500829,2025-26,2026-01-05,BOS,CHI,1610612738,1610612741,24025,CHI @ BOS
0022500830,2025-26,2026-01-05,CHA,PHX,1610612766,1610612756,24025,PHX @ CHA
0022500831,2025-26,2026-01-06,WAS,MIL,1610612764,1610612749,24025,MIL @ WAS
0022500832,2025-26,2026-01-06,WAS,CHI,1610612764,1610612741,24025,CHI @ WAS
0022500833,2025-26,2026-01-06,CHA,HOU,1610612766,1610612745,24025,HOU @ CHA
0022500834,2025-26,2026-01-06,NOP,BKN,1610612740,1610612751,24025,BKN @ NOP
0022500835,2025-26,2026-01-06,DET,CHI,1610612765,1610612741,24025,CHI @ DET
0022500836,2025-26,2026-01-06,LAL,PHX,1610612747,1610612756,24025,PHX @ LAL
0022500837,2025-26,2026-01-06,POR,DEN,1610612757,1610612743,24025,DEN @ POR
0022500838,2025-26,2026-01-06,SAC,ORL,1610612758,1610612753,24025,ORL @ SAC
0022500839,2025-26,2026-01-06,CHA,MIA,1610612766,1610612748,24025,MIA @ CHA
0022500840,2025-26,2026-01-06,TOR,CHI,1610612761,1610612741,24025,CHI @ TOR
0022500841,2025-26,2026-01-07,GSW,SAS,1610612744,1610612759,24025,SAS @ GSW
0022500842,2025-26,2026-01-07,ORL,DAL,1610612753,1610612742,24025,DAL @ ORL
0022500843,2025-26,2026-01-07,ORL,PHX,1610612753,1610612756,24025,PHX @ ORL
0022500844,2025-26,2026-01-07,PHI,PHX,1610612755,1610612756,24025,PHX @ PHI
0022500845,2025-26,2026-01-07,LAL,LAC,1610612747,1610612746,24025,LAC @ LAL
0022500846,2025-26,2026-01-07,GSW,IND,1610612744,1610612754,24025,IND @ GSW
0022500847,2025-26,2026-01-07,LAC,MIL,1610612746,1610612749,24025,MIL @ LAC
0022500848,2025-26,2026-01-07,POR,BKN,1610612757,1610612751,24025,BKN @ POR
0022500849,2025-26,2026-01-07,IND,CHA,1610612754,1610612766,24025,CHA @ IND
0022500850,2025-26,2026-01-07,OKC,TOR,1610612760,1610612761,24025,TOR @ OKC
0022500851,2025-26,2026-01-08,DAL,MIN,1610612742,1610612750,24025,MIN @ DAL
0022500852,2025-26,2026-01-08,DET,SAC,1610612765,1610612758,24025,SAC @ DET
0022500853,2025-26,2026-01-08,MIN,UTA,1610612750,1610612762,24025,UTA @ MIN
0022500854,2025-26,2026-01-08,PHX,ATL,1610612756,1610612737,24025,ATL @ PHX
0022500855,2025-26,2026-01-08,ATL,PHX,1610612737,1610612756,24025,PHX @ ATL
0022500856,2025-26,2026-01-08,ORL,SAS,1610612753,1610612759,24025,SAS @ ORL
0022500857,2025-26,2026-01-08,CHI,IND,1610612741,1610612754,24025,IND @ CHI
0022500858,2025-26,2026-01-08,MIN,CLE,1610612750,1610612739,24025,CLE @ MIN
0022500859,2025-26,2026-01-08,MEM,DAL,1610612763,1610612742,24025,DAL @ MEM
0022500860,2025-26,2026-01-08,CHI,MEM,1610612741,1610612763,24025,MEM @ CHI
0022500861,2025-26,2026-01-09,PHX,SAS,1610612756,1610612759,24025,SAS @ PHX
0022500862,2025-26,2026-01-09,HOU,WAS,1610612745,1610612764,24025,WAS @ HOU
0022500863,2025-26,2026-01-09,MEM,ORL,1610612763,1610612753,24025,ORL @ MEM
0022500864,2025-26,2026-01-09,PHI,MEM,1610612755,1610612763,24025,MEM @ PHI
0022500865,2025-26,2026-01-09,CHA,ATL,1610612766,1610612737,24025,ATL @ CHA
0022500866,2025-26,2026-01-09,ATL,GSW,1610612737,1610612744,24025,GSW @ ATL
0022500867,2025-26,2026-01-09,MIN,MEM,1610612750,1610612763,24025,MEM @ MIN
0022500868,2025-26,2026-01-09,CHI,LAL,1610612741,1610612747,24025,LAL @ CHI
0022500869,2025-26,2026-01-09,GSW,PHX,1610612744,1610612756,24025,PHX @ GSW
0022500870,2025-26,2026-01-09,ORL,BKN,1610612753,1610612751,24025,BKN @ ORL
0022500871,2025-26,2026-01-10,BOS,DET,1610612738,1610612765,24025,DET @ BOS
0022500872,2025-26,2026-01-10,IND,CHI,1610612754,1610612741,24025,CHI @ IND
0022500873,2025-26,2026-01-10,DAL,POR,1610612742,1610612757,24025,POR @ DAL
0022500874,2025-26,2026-01-10,POR,HOU,1610612757,1610612745,24025,HOU @ POR
0022500875,2025-26,2026-01-10,LAC,CHA,1610612746,1610612766,24025,CHA @ LAC
0022500876,2025-26,2026-01-10,MEM,SAS,1610612763,1610612759,24025,SAS @ MEM
0022500877,2025-26,2026-01-10,CHA,WAS,1610612766,1610612764,24025,WAS @ CHA
0022500878,2025-26,2026-01-10,TOR,LAC,1610612761,1610612746,24025,LAC @ TOR
0022500879,2025-26,2026-01-10,POR,DEN,1610612757,1610612743,24025,DEN @ POR
0022500880,2025-26,2026-01-10,PHX,LAC,1610612756,1610612746,24025,LAC @ PHX
0022500881,2025-26,2026-01-11,NYK,UTA,1610612752,1610612762,24025,UTA @ NYK
0022500882,2025-26,2026-01-11,SAC,MIN,1610612758,1610612750,24025,MIN @ SAC
0022500883,2025-26,2026-01-11,BOS,GSW,1610612738,1610612744,24025,GSW @ BOS
0022500884,2025-26,2026-01-11,LAL,ORL,1610612747,1610612753,24025,ORL @ LAL
0022500885,2025-26,2026-01-11,NOP,IND,1610612740,1610612754,24025,IND @ NOP
0022500886,2025-26,2026-01-11,CHA,BKN,1610612766,1610612751,24025,BKN @ CHA
0022500887,2025-26,2026-01-11,PHX,TOR,1610612756,1610612761,24025,TOR @ PHX
0022500888,2025-26,2026-01-11,LAL,HOU,1610612747,1610612745,24025,HOU @ LAL
0022500889,2025-26,2026-01-11,DAL,BKN,1610612742,1610612751,24025,BKN @ DAL
0022500890,2025-26,2026-01-11,SAC,NOP,1610612758,1610612740,24025,NOP @ SAC
0022500891,2025-26,2026-01-12,MEM,BOS,1610612763,1610612738,24025,BOS @ MEM
0022500892,2025-26,2026-01-12,BKN,CHI,1610612751,1610612741,24025,CHI @ BKN
